X7XTE2P3,101, 0, 1, 0, 0, 0, 1
NLLG8RP3,101, 0, 1, 0, 0, 0, 1
VO4J1VQ3,101, 0, 1, 0, 0, 0, 1
XTRL67R3,102, 1, 1, 0, 0, 0, 1
73KC7AR3,101, 0, 1, 0, 0, 0, 1
4867ZBR3,101, 0, 1, 0, 0, 0, 1
WAOOROR3,101, 0, 1, 0, 0, 0, 1
9AW9F2S3,101, 0, 1, 0, 0, 0, 1
ZQ1YQ7V3,102, 1, 1, 0, 0, 0, 1
2D3QA5W3,103, 2, 1, 0, 0, 0, 1
ISR3GBW3,101, 0, 1, 0, 0, 0, 1
S15ZIHW3,101, 0, 1, 0, 0, 0, 1
8I2FYSW3,101, 0, 1, 0, 0, 0, 1
OSOSDIX3,101, 0, 1, 0, 0, 0, 1
15YQ9WX3,101, 0, 1, 0, 0, 0, 1
XLBB3GY3,101, 0, 1, 0, 0, 0, 1
IGXEGNY3,101, 0, 1, 0, 0, 0, 1
OYSYYSY3,101, 0, 1, 0, 0, 0, 1
DL5JMEZ3,101, 0, 1, 0, 0, 0, 1
A6JY9PZ3,101, 0, 1, 0, 0, 0, 1
HF9E7QZ3,101, 0, 1, 0, 0, 0, 1
ZVJ2JTZ3,101, 0, 1, 0, 0, 0, 1
WZCHGE14,101, 0, 1, 0, 0, 0, 1
1K7Y5I14,101, 0, 1, 0, 0, 0, 1
N5B9O224,101, 0, 1, 0, 0, 0, 1
LCJGX524,101, 0, 1, 0, 0, 0, 1
XR4URA24,102, 1, 1, 0, 0, 0, 1
7154UP24,101, 0, 1, 0, 0, 0, 1
GG2I5V24,103, 2, 1, 0, 0, 0, 1
5IGZQ134,101, 0, 1, 0, 0, 0, 1
V2Z17G34,101, 0, 1, 0, 0, 0, 1
RVQQHP34,102, 1, 1, 0, 0, 0, 1
JIHGKU34,101, 0, 1, 0, 0, 0, 1
JGJB1V34,101, 0, 1, 0, 0, 0, 1
TYTQ5744,101, 0, 1, 0, 0, 0, 1
EF7MUI44,101, 0, 1, 0, 0, 0, 1
KPEM1U54,101, 0, 1, 0, 0, 0, 1
OGKTYT54,101, 0, 1, 0, 0, 0, 1
