8PTPUT82,252,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
8QOV8QYA,243,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8RB78ZN4,278,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8SRWZJNB,252,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8UELF2N4,249,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
8UIA48Q6,255,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
8UJ6AU9D,247,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
8UK9UONC,250,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
8VHKMCEI,245,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
91WRL7NH,253,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
92B5X4G3,273,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
92FF4AVX,284,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
92GWGT1C,298,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
935FYD5B,266,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
955RO8EF,244,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
969C6CL8,242,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96I5WH2G,276,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
97AN9VZH,262,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1
984SPNI5,272,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
99IJJAPR,288,0,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
9AK29LK2,253,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
9EXKY6C6,246,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
9I4H3AMJ,253,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9IJLL1V5,246,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
9IR15LE4,270,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9JXDYV2H,256,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
9L15V39H,253,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9M82YCA5,247,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
9NUAT2EM,243,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
9Q2DDECG,246,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
9QI5HIN5,245,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
9T8W2FOH,242,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9XO7DRFB,250,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
